id,title,url
5393,355. Design Twitter,https://leetcode.com/problems/design-twitter
5394,187. Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences
5395,835. Image Overlap,https://leetcode.com/problems/image-overlap
5396,2710. Remove Trailing Zeros From a String,https://leetcode.com/problems/remove-trailing-zeros-from-a-string
5397,384. Shuffle an Array,https://leetcode.com/problems/shuffle-an-array
5398,94. Binary Tree Inorder Traversal,https://leetcode.com/problems/binary-tree-inorder-traversal
5399,375. Guess Number Higher or Lower II,https://leetcode.com/problems/guess-number-higher-or-lower-ii
5400,1227. Airplane Seat Assignment Probability,https://leetcode.com/problems/airplane-seat-assignment-probability
5401,2528. Maximize the Minimum Powered City,https://leetcode.com/problems/maximize-the-minimum-powered-city
5402,1045. Customers Who Bought All Products,https://leetcode.com/problems/customers-who-bought-all-products
5403,2515. Shortest Distance to Target String in a Circular Array,https://leetcode.com/problems/shortest-distance-to-target-string-in-a-circular-array
5404,2012. Sum of Beauty in the Array,https://leetcode.com/problems/sum-of-beauty-in-the-array
5405,"1333. Filter Restaurants by Vegan-Friendly, Price and Distance",https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance
5406,938. Range Sum of BST,https://leetcode.com/problems/range-sum-of-bst
5407,2661. First Completely Painted Row or Column,https://leetcode.com/problems/first-completely-painted-row-or-column
5408,2092. Find All People With Secret,https://leetcode.com/problems/find-all-people-with-secret
5409,2487. Remove Nodes From Linked List,https://leetcode.com/problems/remove-nodes-from-linked-list
5410,3030. Find the Grid of Region Average,https://leetcode.com/problems/find-the-grid-of-region-average
5411,1719. Number Of Ways To Reconstruct A Tree,https://leetcode.com/problems/number-of-ways-to-reconstruct-a-tree
5412,1406. Stone Game III,https://leetcode.com/problems/stone-game-iii
5413,2241. Design an ATM Machine,https://leetcode.com/problems/design-an-atm-machine
5414,330. Patching Array,https://leetcode.com/problems/patching-array/?envType=daily-question&envId=2024-06-16
5415,2278. Percentage of Letter in String,https://leetcode.com/problems/percentage-of-letter-in-string
5416,915. Partition Array into Disjoint Intervals,https://leetcode.com/problems/partition-array-into-disjoint-intervals
5417,2622. Cache With Time Limit,https://leetcode.com/problems/cache-with-time-limit
5418,2742. Painting the Walls,https://leetcode.com/problems/painting-the-walls
5419,2956. Find Common Elements Between Two Arrays,https://leetcode.com/problems/find-common-elements-between-two-arrays
5420,779. K-th Symbol in Grammar,https://leetcode.com/problems/k-th-symbol-in-grammar
5421,1311. Get Watched Videos by Your Friends,https://leetcode.com/problems/get-watched-videos-by-your-friends
5422,1768. Merge Strings Alternately,https://leetcode.com/problems/merge-strings-alternately
5423,1018. Binary Prefix Divisible By 5,https://leetcode.com/problems/binary-prefix-divisible-by-5
5424,2875. Minimum Size Subarray in Infinite Array,https://leetcode.com/problems/minimum-size-subarray-in-infinite-array
5425,856. Score of Parentheses,https://leetcode.com/problems/score-of-parentheses
5426,1608. Special Array With X Elements Greater Than or Equal X,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x
5427,766. Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix
5428,1799. Maximize Score After N Operations,https://leetcode.com/problems/maximize-score-after-n-operations
5429,960. Delete Columns to Make Sorted III,https://leetcode.com/problems/delete-columns-to-make-sorted-iii
5430,1976. Number of Ways to Arrive at Destination,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination
5431,2920. Maximum Points After Collecting Coins From All Nodes,https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes
5432,35. Search Insert Position,https://leetcode.com/problems/search-insert-position
5433,349. Intersection of Two Arrays,https://leetcode.com/problems/intersection-of-two-arrays
5434,1544. Make The String Great,https://leetcode.com/problems/make-the-string-great
5435,807. Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline
5436,981. Time Based Key-Value Store,https://leetcode.com/problems/time-based-key-value-store
5437,2466. Count Ways To Build Good Strings,https://leetcode.com/problems/count-ways-to-build-good-strings
5438,274. H-Index,https://leetcode.com/problems/h-index
5439,1689. Partitioning Into Minimum Number Of Deci-Binary Numbers,https://leetcode.com/problems/partitioning-into-minimum-number-of-deci-binary-numbers
5440,1187. Make Array Strictly Increasing,https://leetcode.com/problems/make-array-strictly-increasing
5441,2719. Count of Integers,https://leetcode.com/problems/count-of-integers
5442,972. Equal Rational Numbers,https://leetcode.com/problems/equal-rational-numbers
5443,2824. Count Pairs Whose Sum is Less than Target,https://leetcode.com/problems/count-pairs-whose-sum-is-less-than-target
5444,1594. Maximum Non Negative Product in a Matrix,https://leetcode.com/problems/maximum-non-negative-product-in-a-matrix
5445,691. Stickers to Spell Word,https://leetcode.com/problems/stickers-to-spell-word
5446,481. Magical String,https://leetcode.com/problems/magical-string
5447,1492. The kth Factor of n,https://leetcode.com/problems/the-kth-factor-of-n
5448,898. Bitwise ORs of Subarrays,https://leetcode.com/problems/bitwise-ors-of-subarrays
5449,2193. Minimum Number of Moves to Make Palindrome,https://leetcode.com/problems/minimum-number-of-moves-to-make-palindrome
5450,2164. Sort Even and Odd Indices Independently,https://leetcode.com/problems/sort-even-and-odd-indices-independently
5451,846. Hand of Straights,https://leetcode.com/problems/hand-of-straights
5452,1690. Stone Game VII,https://leetcode.com/problems/stone-game-vii
5453,914. X of a Kind in a Deck of Cards,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
5454,1106. Parsing A Boolean Expression,https://leetcode.com/problems/parsing-a-boolean-expression
5455,2760. Longest Even Odd Subarray With Threshold,https://leetcode.com/problems/longest-even-odd-subarray-with-threshold
5456,2351. First Letter to Appear Twice,https://leetcode.com/problems/first-letter-to-appear-twice
5457,1847. Closest Room,https://leetcode.com/problems/closest-room
5458,598. Range Addition II,https://leetcode.com/problems/range-addition-ii
5459,69. Sqrt(x),https://leetcode.com/problems/sqrtx
5460,190. Reverse Bits,https://leetcode.com/problems/reverse-bits
5461,337. House Robber III,https://leetcode.com/problems/house-robber-iii
5462,1897. Redistribute Characters to Make All Strings Equal,https://leetcode.com/problems/redistribute-characters-to-make-all-strings-equal
5463,819. Most Common Word,https://leetcode.com/problems/most-common-word
5464,232. Implement Queue using Stacks,https://leetcode.com/problems/implement-queue-using-stacks
5465,1487. Making File Names Unique,https://leetcode.com/problems/making-file-names-unique
5466,2653. Sliding Subarray Beauty,https://leetcode.com/problems/sliding-subarray-beauty
5467,1399. Count Largest Group,https://leetcode.com/problems/count-largest-group
5468,1857. Largest Color Value in a Directed Graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph
5469,2830. Maximize the Profit as the Salesman,https://leetcode.com/problems/maximize-the-profit-as-the-salesman
5470,164. Maximum Gap,https://leetcode.com/problems/maximum-gap
5471,2890. Reshape Data: Melt,https://leetcode.com/problems/reshape-data-melt
5472,2905. Find Indices With Index and Value Difference II,https://leetcode.com/problems/find-indices-with-index-and-value-difference-ii
5473,101. Symmetric Tree,https://leetcode.com/problems/symmetric-tree
5474,100. Same Tree,https://leetcode.com/problems/same-tree
5475,2606. Find the Substring With Maximum Cost,https://leetcode.com/problems/find-the-substring-with-maximum-cost
5476,2725. Interval Cancellation,https://leetcode.com/problems/interval-cancellation
5477,2827. Number of Beautiful Integers in the Range,https://leetcode.com/problems/number-of-beautiful-integers-in-the-range
5478,2982. Find Longest Special Substring That Occurs Thrice II,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-ii
5479,235. Lowest Common Ancestor of a Binary Search Tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
5480,2458. Height of Binary Tree After Subtree Removal Queries,https://leetcode.com/problems/height-of-binary-tree-after-subtree-removal-queries
5481,2848. Points That Intersect With Cars,https://leetcode.com/problems/points-that-intersect-with-cars
5482,2391. Minimum Amount of Time to Collect Garbage,https://leetcode.com/problems/minimum-amount-of-time-to-collect-garbage
5483,2507. Smallest Value After Replacing With Sum of Prime Factors,https://leetcode.com/problems/smallest-value-after-replacing-with-sum-of-prime-factors
5484,861. Score After Flipping Matrix,https://leetcode.com/problems/score-after-flipping-matrix
5485,205. Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings
5486,906. Super Palindromes,https://leetcode.com/problems/super-palindromes
5487,2887. Fill Missing Data,https://leetcode.com/problems/fill-missing-data
5488,669. Trim a Binary Search Tree,https://leetcode.com/problems/trim-a-binary-search-tree
5489,172. Factorial Trailing Zeroes,https://leetcode.com/problems/factorial-trailing-zeroes
5490,947. Most Stones Removed with Same Row or Column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
5491,2694. Event Emitter,https://leetcode.com/problems/event-emitter
5492,720. Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary
5493,2895. Minimum Processing Time,https://leetcode.com/problems/minimum-processing-time
5494,1622. Fancy Sequence,https://leetcode.com/problems/fancy-sequence
5495,3086. Minimum Moves to Pick K Ones,https://leetcode.com/problems/minimum-moves-to-pick-k-ones
5496,3067. Count Pairs of Connectable Servers in a Weighted Tree Network,https://leetcode.com/problems/count-pairs-of-connectable-servers-in-a-weighted-tree-network
5497,1409. Queries on a Permutation With Key,https://leetcode.com/problems/queries-on-a-permutation-with-key
5498,2196. Create Binary Tree From Descriptions,https://leetcode.com/problems/create-binary-tree-from-descriptions
5499,1125. Smallest Sufficient Team,https://leetcode.com/problems/smallest-sufficient-team
5500,2379. Minimum Recolors to Get K Consecutive Black Blocks,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks
5501,2149. Rearrange Array Elements by Sign,https://leetcode.com/problems/rearrange-array-elements-by-sign
5502,2006. Count Number of Pairs With Absolute Difference K,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k
5503,2784. Check if Array is Good,https://leetcode.com/problems/check-if-array-is-good
5504,790. Domino and Tromino Tiling,https://leetcode.com/problems/domino-and-tromino-tiling
5505,1701. Average Waiting Time,https://leetcode.com/problems/average-waiting-time
5506,1293. Shortest Path in a Grid with Obstacles Elimination,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination
5507,2553. Separate the Digits in an Array,https://leetcode.com/problems/separate-the-digits-in-an-array
5508,1558. Minimum Numbers of Function Calls to Make Target Array,https://leetcode.com/problems/minimum-numbers-of-function-calls-to-make-target-array
5509,312. Burst Balloons,https://leetcode.com/problems/burst-balloons
5510,1888. Minimum Number of Flips to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating
5511,643. Maximum Average Subarray I,https://leetcode.com/problems/maximum-average-subarray-i
5512,1392. Longest Happy Prefix,https://leetcode.com/problems/longest-happy-prefix
5513,1372. Longest ZigZag Path in a Binary Tree,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree
5514,380. Insert Delete GetRandom O(1),https://leetcode.com/problems/insert-delete-getrandom-o1
5515,2693. Call Function with Custom Context,https://leetcode.com/problems/call-function-with-custom-context
5516,2305. Fair Distribution of Cookies,https://leetcode.com/problems/fair-distribution-of-cookies
5517,2600. K Items With the Maximum Sum,https://leetcode.com/problems/k-items-with-the-maximum-sum
5518,853. Car Fleet,https://leetcode.com/problems/car-fleet
5519,2029. Stone Game IX,https://leetcode.com/problems/stone-game-ix
5520,566. Reshape the Matrix,https://leetcode.com/problems/reshape-the-matrix
5521,2623. Memoize,https://leetcode.com/problems/memoize
5522,2981. Find Longest Special Substring That Occurs Thrice I,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-i
5523,622. Design Circular Queue,https://leetcode.com/problems/design-circular-queue
5524,1529. Minimum Suffix Flips,https://leetcode.com/problems/minimum-suffix-flips
5525,2182. Construct String With Repeat Limit,https://leetcode.com/problems/construct-string-with-repeat-limit
